[2024-04-30 11:27:13.823 - INFO] o.h.validator.internal.util.Version      :HV000001: Hibernate Validator 8.0.0.Final
[2024-04-30 11:27:19.823 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-im-router-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.824 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.825 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.825 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.im.interfaces.ImOnlineRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.825 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.msg.interfaces.ISmsRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.827 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.living.interfaces.rpc.ILivingRoomRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.827 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.828 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-im-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.828 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.im.router.interfaces.rpc.ImRouterRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.829 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-gift-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.829 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.ISkuInfoRPC::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.829 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-id-generate-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.830 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-api, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.830 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.im.interfaces.ImTokenRpc:: -> [{"ip":"10.96.54.43","port":9091,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.im.interfaces.ImTokenRpc::","metadata":{"executor-management-mode":"default","side":"provider","accepts":"500","release":"3.2.0-beta.3","methods":"createImLoginToken,getUserIdByToken","deprecated":"false","dubbo":"2.0.2","threads":"500","pid":"37108","interface":"org.liyu.live.im.interfaces.ImTokenRpc","service-name-mapping":"true","threadpool":"fixed","generic":"false","path":"org.liyu.live.im.interfaces.ImTokenRpc","protocol":"dubbo","prefer.serialization":"fastjson2,hessian2","application":"liyu-live-im-provider","background":"false","file.cache":"true","dynamic":"true","category":"providers","dispatcher":"execution","anyhost":"true","timestamp":"1714447599330"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.831 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-living-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.830 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.user.interfaces.IUserPhoneRPC:: -> [{"ip":"10.96.54.43","port":9090,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.user.interfaces.IUserPhoneRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"login,queryByPhone,queryByUserId","deprecated":"false","dubbo":"2.0.2","pid":"11876","interface":"org.liyu.live.user.interfaces.IUserPhoneRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.user.interfaces.IUserPhoneRPC","protocol":"dubbo","application":"liyu-live-user-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447612330"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.831 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.833 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-user-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.833 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.user.interfaces.IUserRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.836 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.user.interfaces.IUserTagRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.838 - INFO] com.alibaba.nacos.client.naming          :init new ips(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> []
[2024-04-30 11:27:19.842 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-im-router-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.843 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-bank-api, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.842 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-gateway, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.844 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-msg-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.844 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.844 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.account.interfaces.IAccountTokenRPC:: -> [{"ip":"10.96.54.43","port":9092,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.account.interfaces.IAccountTokenRPC::","metadata":{"executor-management-mode":"default","side":"provider","accepts":"500","release":"3.2.0-beta.3","methods":"createAndSaveLoginToken,getUserIdByToken","deprecated":"false","dubbo":"2.0.2","threads":"500","pid":"1784","interface":"org.liyu.live.account.interfaces.IAccountTokenRPC","service-name-mapping":"true","threadpool":"fixed","generic":"false","path":"org.liyu.live.account.interfaces.IAccountTokenRPC","protocol":"dubbo","prefer.serialization":"fastjson2,hessian2","application":"liyu-live-account-provider","background":"false","file.cache":"true","dynamic":"true","category":"providers","dispatcher":"execution","anyhost":"true","timestamp":"1714447612436"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.844 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@liyu-live-account-provider -> [{"ip":"10.96.54.43","port":9092,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-account-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9092\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9092,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"2f3af1d3c1119872887a7cc9fa00b8c2","dubbo.metadata.storage-type":"local","timestamp":"1714447612436"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.845 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.im.router.interfaces.rpc.ImRouterRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.845 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-bank-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.845 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.bank.interfaces.ILiyuCurrencyAccountRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.845 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.846 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.bank.interfaces.IPayOrderRpc:: -> [{"ip":"10.96.54.43","port":9096,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.bank.interfaces.IPayOrderRpc::","metadata":{"executor-management-mode":"default","side":"provider","accepts":"500","release":"3.2.0-beta.3","methods":"insertOne,payNotify,updateOrderStatus,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","threads":"500","pid":"26156","interface":"org.liyu.live.bank.interfaces.IPayOrderRpc","service-name-mapping":"true","threadpool":"fixed","generic":"false","path":"org.liyu.live.bank.interfaces.IPayOrderRpc","protocol":"dubbo","prefer.serialization":"fastjson2,hessian2","application":"liyu-live-bank-provider","background":"false","file.cache":"true","dynamic":"true","category":"providers","dispatcher":"execution","anyhost":"true","timestamp":"1714447630812"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.848 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.id.generate.interfaces.IdGenerateRpc:: -> [{"ip":"10.96.54.43","port":9098,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.id.generate.interfaces.IdGenerateRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getSeqId,getUnSeqId","deprecated":"false","dubbo":"2.0.2","pid":"40948","interface":"org.liyu.live.id.generate.interfaces.IdGenerateRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.id.generate.interfaces.IdGenerateRpc","protocol":"dubbo","application":"liyu-live-id-generate-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447596688"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.849 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.850 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-im-core-server, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.850 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-gateway, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.850 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-id-generate-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.849 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.msg.interfaces.ISmsRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.852 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-bank-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.852 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.bank.interfaces.ILiyuCurrencyAccountRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.853 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-im-core-server, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.854 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-living-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.854 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-api, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.854 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc:: -> [{"ip":"192.168.222.1","port":9099,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"batchSendMsg,sendMsg","deprecated":"false","dubbo":"2.0.2","pid":"38768","interface":"org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc","protocol":"dubbo","application":"liyu-live-im-core-server","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447603607"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.853 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-im-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.856 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-user-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.857 - INFO] com.alibaba.nacos.client.naming          :init new ips(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> []
[2024-04-30 11:27:19.857 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.user.interfaces.IUserTagRpc::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.857 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:liyu-live-msg-provider, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.857 - INFO] com.alibaba.nacos.client.naming          :[SUBSCRIBE-SERVICE] service:providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::, group:DEFAULT_GROUP, clusters: 
[2024-04-30 11:27:19.861 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@liyu-live-api -> [{"ip":"10.96.54.43","port":8100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-api","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.861 - INFO] com.alibaba.nacos.client.naming          :init new ips(0) service: DEFAULT_GROUP@@liyu-live-gift-provider -> []
[2024-04-30 11:27:19.861 - WARN] com.alibaba.nacos.client.naming          :out of date data received, old-t: 1714447639841, new-t: 1714447639840
[2024-04-30 11:27:19.862 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.user.interfaces.IUserRpc:: -> [{"ip":"10.96.54.43","port":9090,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.user.interfaces.IUserRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"batchQueryUserInfo,getByUserId,insertOne,updateUserInfo","deprecated":"false","dubbo":"2.0.2","pid":"11876","interface":"org.liyu.live.user.interfaces.IUserRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.user.interfaces.IUserRpc","protocol":"dubbo","application":"liyu-live-user-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447614222"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.862 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.im.interfaces.ImOnlineRpc:: -> [{"ip":"10.96.54.43","port":9091,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.im.interfaces.ImOnlineRpc::","metadata":{"executor-management-mode":"default","side":"provider","accepts":"500","release":"3.2.0-beta.3","methods":"isOnline","deprecated":"false","dubbo":"2.0.2","threads":"500","pid":"37108","interface":"org.liyu.live.im.interfaces.ImOnlineRpc","service-name-mapping":"true","threadpool":"fixed","generic":"false","path":"org.liyu.live.im.interfaces.ImOnlineRpc","protocol":"dubbo","prefer.serialization":"fastjson2,hessian2","application":"liyu-live-im-provider","background":"false","file.cache":"true","dynamic":"true","category":"providers","dispatcher":"execution","anyhost":"true","timestamp":"1714447601353"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:19.862 - INFO] com.alibaba.nacos.client.naming          :init new ips(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc:: -> []
[2024-04-30 11:27:19.863 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@liyu-live-living-provider -> [{"ip":"10.96.54.43","port":9089,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-living-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9089\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9089,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"8adbae37f3219cfaa69dd05672def4cf","dubbo.metadata.storage-type":"local","timestamp":"1714447619944"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
